action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1160451,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CS(C)(=O)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '10.85', 'le': '0.21', 'lle': '5.59', 'sei': '3.84'}",,CHEMBL95430,,CHEMBL95430,8.03,0,http://www.openphacts.org/units/Nanomolar,180117,=,1,1,=,,Ki,nM,,9.4,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,9.4
,,1164772,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)C(NC(=O)[C@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '9.85', 'le': '0.19', 'lle': '10.54', 'sei': '2.34'}",,CHEMBL262295,,CHEMBL262295,8.80,0,http://www.openphacts.org/units/Nanomolar,180120,=,1,1,=,,Ki,nM,,1.6,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,1.6
,,1166047,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CCS(C)(=O)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '10.74', 'le': '0.21', 'lle': '5.27', 'sei': '3.87'}",,CHEMBL318115,,CHEMBL318115,8.10,0,http://www.openphacts.org/units/Nanomolar,180118,=,1,1,=,,Ki,nM,,8.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,8.0
,,1168850,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CSC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '10.31', 'le': '0.20', 'lle': '3.54', 'sei': '4.17'}",,CHEMBL98239,,CHEMBL98239,7.30,0,http://www.openphacts.org/units/Nanomolar,180126,=,1,1,=,,Ki,nM,,50.1,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,50.1
,,1171181,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '8.41', 'le': '0.17', 'lle': '1.23', 'sei': '3.59'}",,CHEMBL319881,,CHEMBL319881,5.24,0,http://www.openphacts.org/units/Nanomolar,180123,=,1,1,=,,Ki,nM,,5808.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,5808.0
,,1175147,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '6.52', 'le': '0.13', 'lle': '-0.20', 'sei': '2.85'}",,CHEMBL97603,,CHEMBL97603,4.98,0,http://www.openphacts.org/units/Nanomolar,180122,=,1,1,=,,Ki,nM,,10491.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,10491.0
,,1175148,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)C(N)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '9.74', 'le': '0.19', 'lle': '8.53', 'sei': '2.41'}",,CHEMBL317001,,CHEMBL317001,7.44,0,http://www.openphacts.org/units/Nanomolar,180121,=,1,1,=,,Ki,nM,,36.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,36.0
,,1178944,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CS(C)(=O)=O)NC(=O)OC(C)(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '9.28', 'le': '0.18', 'lle': '3.65', 'sei': '3.30'}",,CHEMBL273916,,CHEMBL273916,5.95,0,http://www.openphacts.org/units/Nanomolar,180125,=,1,1,=,,Ki,nM,,1129.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,1129.0
,,1178945,[],CHEMBL711471,Binding affinity for human brain memapsin 2,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1134775,J Med Chem,2001,"{'bei': '11.67', 'le': '0.22', 'lle': '5.96', 'sei': '3.77'}",,CHEMBL98238,,CHEMBL98238,8.23,0,http://www.openphacts.org/units/Nanomolar,180124,=,1,1,=,,Ki,nM,,5.9,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,5.9
,,1183958,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(N)=O)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '8.16', 'le': '0.16', 'lle': '7.44', 'sei': '1.76'}",,CHEMBL137547,,CHEMBL137547,5.03,0,http://www.openphacts.org/units/Nanomolar,262845,=,1,1,=,,IC50,nM,,9400.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,9.4
,,1183959,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(N)=O,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,,,CHEMBL341944,,CHEMBL341944,,0,http://www.openphacts.org/units/Nanomolar,262824,>,1,1,>,,IC50,nM,,91000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,91.0
,,1184919,[],CHEMBL653517,Tested for inhibition of Beta-secretase 1 (BACE 1) expressed in insect cell using baculovirus,B,,,BAO_0000192,BAO_0000019,assay format,CCC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)C[C@H](NC(=O)CC(C)C)C(=O)O)C(=O)NCC(C)C,,,CHEMBL1147418,Bioorg Med Chem Lett,2004,"{'bei': '8.00', 'le': '0.15', 'lle': '1.50', 'sei': '2.87'}",,CHEMBL158203,,CHEMBL158203,4.16,0,http://www.openphacts.org/units/Nanomolar,305272,=,1,1,=,,Ki,nM,,69500.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,uM,UO_0000065,,69.5
,,1185330,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '9.91', 'le': '0.19', 'lle': '4.80', 'sei': '3.10'}",,CHEMBL137101,,CHEMBL137101,6.28,0,http://www.openphacts.org/units/Nanomolar,262842,=,1,1,=,,IC50,nM,,520.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.52
,,1186794,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '7.61', 'le': '0.15', 'lle': '9.57', 'sei': '1.81'}",,CHEMBL137755,,CHEMBL137755,7.34,0,http://www.openphacts.org/units/Nanomolar,262821,=,1,1,=,,IC50,nM,,46.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.046
,,1189057,[],CHEMBL653517,Tested for inhibition of Beta-secretase 1 (BACE 1) expressed in insect cell using baculovirus,B,,,BAO_0000192,BAO_0000019,assay format,CC(=O)OCC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)C[C@H](NC(=O)CC(C)C)C(=O)O)C(=O)NCC(C)C,,,CHEMBL1147418,Bioorg Med Chem Lett,2004,"{'bei': '9.88', 'le': '0.19', 'lle': '3.76', 'sei': '3.25'}",,CHEMBL154897,,CHEMBL154897,5.57,0,http://www.openphacts.org/units/Nanomolar,305274,=,1,1,=,,Ki,nM,,2700.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,uM,UO_0000065,,2.7
,,1190759,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1cccc(C(=O)O)c1,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '9.24', 'le': '0.18', 'lle': '4.05', 'sei': '3.38'}",,CHEMBL1791011,,CHEMBL1791011,6.85,0,http://www.openphacts.org/units/Nanomolar,262832,=,1,1,=,,IC50,nM,,140.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.14
,,1192037,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,,,CHEMBL343563,,CHEMBL343563,,0,http://www.openphacts.org/units/Nanomolar,262826,>,1,1,>,,IC50,nM,,91000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,91.0
,,1193276,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)C1CCCCO1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '10.17', 'le': '0.20', 'lle': '5.13', 'sei': '3.37'}",,CHEMBL1791017,,CHEMBL1791017,7.16,0,http://www.openphacts.org/units/Nanomolar,262839,=,1,1,=,,IC50,nM,,69.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.069
,,1193277,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)C(=O)NCc1cccc(C(=O)O)c1,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '10.41', 'le': '0.20', 'lle': '4.73', 'sei': '3.32'}",,CHEMBL1791009,,CHEMBL1791009,6.75,0,http://www.openphacts.org/units/Nanomolar,262830,=,1,1,=,,IC50,nM,,180.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.18
,,1194599,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '8.75', 'le': '0.17', 'lle': '4.33', 'sei': '2.67'}",,CHEMBL344932,,CHEMBL344932,5.42,0,http://www.openphacts.org/units/Nanomolar,262843,=,1,1,=,,IC50,nM,,3800.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,3.8
,,1195794,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '8.72', 'le': '0.17', 'lle': '3.84', 'sei': '2.98'}",,CHEMBL138002,,CHEMBL138002,6.05,0,http://www.openphacts.org/units/Nanomolar,262838,=,1,1,=,,IC50,nM,,890.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.89
,,1198339,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)C(=O)NCc1cccc(C(=O)O)c1,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '9.92', 'le': '0.20', 'lle': '4.53', 'sei': '3.39'}",,CHEMBL1791016,,CHEMBL1791016,6.89,0,http://www.openphacts.org/units/Nanomolar,262834,=,1,1,=,,IC50,nM,,130.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.13
,,1199217,[],CHEMBL653515,Compound (>1 mM ) was tested for inhibition of Beta-secretase 1 (BACE 1) expressed in insect cell using baculovirus; Not inhibited,B,,,BAO_0000375,BAO_0000019,assay format,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,,,CHEMBL1147418,Bioorg Med Chem Lett,2004,,,CHEMBL296588,PEPSTATIN,CHEMBL296588,,0,,305275,,1,0,,No inhibition,Activity,,,,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,No inhibition,,Activity,,,,
,,1199764,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '6.69', 'le': '0.13', 'lle': '6.62', 'sei': '1.84'}",,CHEMBL1791021,,CHEMBL1791021,6.66,0,http://www.openphacts.org/units/Nanomolar,262848,=,1,1,=,,IC50,nM,,220.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.22
,,1201063,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1cccc(C(=O)O)c1,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '10.17', 'le': '0.20', 'lle': '4.72', 'sei': '3.24'}",,CHEMBL1791014,,CHEMBL1791014,6.58,0,http://www.openphacts.org/units/Nanomolar,262829,=,1,1,=,,IC50,nM,,260.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.26
,,1201064,[],CHEMBL653500,Inhibitory activity against human brain beta-APP (amyloid precursor protein) cleaving enzyme Beta-secretase,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '9.85', 'le': '0.19', 'lle': '10.54', 'sei': '2.34'}",,CHEMBL78946,,CHEMBL78946,8.80,1,http://www.openphacts.org/units/Nanomolar,262835,=,1,1,=,,Ki,nM,,1.6,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,1.6
,,1203818,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '6.89', 'le': '0.14', 'lle': '6.81', 'sei': '1.89'}",,CHEMBL134730,,CHEMBL134730,6.85,0,http://www.openphacts.org/units/Nanomolar,262820,=,1,1,=,,IC50,nM,,140.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.14
,,1203819,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)C(=O)NCc1cccc(C(=O)O)c1,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '9.98', 'le': '0.20', 'lle': '4.32', 'sei': '3.48'}",,CHEMBL1791018,,CHEMBL1791018,7.07,0,http://www.openphacts.org/units/Nanomolar,262833,=,1,1,=,,IC50,nM,,86.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.086
,,1206095,[],CHEMBL653517,Tested for inhibition of Beta-secretase 1 (BACE 1) expressed in insect cell using baculovirus,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)CNC(=O)[C@H](CCO)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)C[C@H](NC(=O)CC(C)C)C(=O)O,,,CHEMBL1147418,Bioorg Med Chem Lett,2004,"{'bei': '10.97', 'le': '0.21', 'lle': '4.48', 'sei': '3.47'}",,CHEMBL347901,,CHEMBL347901,5.72,0,http://www.openphacts.org/units/Nanomolar,305273,=,1,1,=,,Ki,nM,,1900.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,uM,UO_0000065,,1.9
,,1206501,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(N)=O)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '8.53', 'le': '0.17', 'lle': '10.52', 'sei': '1.82'}",,CHEMBL343757,,CHEMBL343757,6.96,0,http://www.openphacts.org/units/Nanomolar,262846,=,1,1,=,,IC50,nM,,110.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.11
,,1206502,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '9.81', 'le': '0.19', 'lle': '4.85', 'sei': '3.00'}",,CHEMBL136868,,CHEMBL136868,6.08,0,http://www.openphacts.org/units/Nanomolar,262844,=,1,1,=,,IC50,nM,,830.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.83
,,1206503,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,,,CHEMBL334591,,CHEMBL334591,,0,http://www.openphacts.org/units/Nanomolar,262836,>,1,1,>,,IC50,nM,,91000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,91.0
,,1206504,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1cccc(C(=O)O)c1,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '9.29', 'le': '0.18', 'lle': '4.54', 'sei': '3.15'}",,CHEMBL1791010,,CHEMBL1791010,7.04,0,http://www.openphacts.org/units/Nanomolar,262831,=,1,1,=,,IC50,nM,,91.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.091
,,1207800,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)C(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '6.83', 'le': '0.13', 'lle': '7.28', 'sei': '1.68'}",,CHEMBL137614,,CHEMBL137614,5.70,0,http://www.openphacts.org/units/Nanomolar,262847,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,2.0
,,1210371,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](N)CC(N)=O)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,,,CHEMBL137131,,CHEMBL137131,,0,http://www.openphacts.org/units/Nanomolar,262822,>,1,1,>,,IC50,nM,,91000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,91.0
,,1210372,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,,,CHEMBL1791019,,CHEMBL1791019,,0,http://www.openphacts.org/units/Nanomolar,262840,>,1,1,>,,IC50,nM,,91000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,91.0
,,1214232,[],CHEMBL653498,Inhibition of human beta-secretase,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,,,CHEMBL1145754,Bioorg Med Chem Lett,2003,"{'bei': '10.42', 'le': '0.20', 'lle': '5.12', 'sei': '3.25'}",,CHEMBL1791020,,CHEMBL1791020,6.60,0,http://www.openphacts.org/units/Nanomolar,262841,=,1,1,=,,IC50,nM,,250.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.25
,,1215175,[],CHEMBL653517,Tested for inhibition of Beta-secretase 1 (BACE 1) expressed in insect cell using baculovirus,B,,,BAO_0000192,BAO_0000019,assay format,CC(C)CNC(=O)[C@H](CCC(=O)O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)C[C@H](NC(=O)CC(C)C)C(=O)O,,,CHEMBL1147418,Bioorg Med Chem Lett,2004,"{'bei': '10.50', 'le': '0.20', 'lle': '4.05', 'sei': '3.17'}",,CHEMBL157575,,CHEMBL157575,5.77,0,http://www.openphacts.org/units/Nanomolar,305276,=,1,1,=,,Ki,nM,,1700.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,uM,UO_0000065,,1.7
